Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.864973,7.040,6.867,0.476,0.357,5.597
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.871631,6.658,6.934,0.426,0.316,5.873
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.878501,6.870,6.944,0.351,0.242,5.947
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.885442,6.941,6.922,0.463,0.239,5.928
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.892605,7.163,6.991,0.349,0.247,5.756
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.961781,69.177,69.443,0.437,0.335,6.023
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,3.996439,20.604,20.797,0.289,0.240,6.046
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.009975,13.536,13.881,0.290,0.220,6.391
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.065817,55.841,55.608,0.418,0.288,6.158
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.163072,97.256,97.212,0.505,0.361,6.113
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.197613,34.541,34.739,0.389,0.288,6.312
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.211232,13.619,13.855,0.223,0.216,6.548
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,4.217913,526.789,527.761,0.237,0.260,13.741
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,4.224957,13.725,13.873,0.154,0.212,6.696
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.245791,20.834,20.801,0.157,0.159,6.662
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.280509,34.718,34.729,0.149,0.155,6.674
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,4.329262,48.753,48.608,0.139,0.161,6.529
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.377971,48.708,48.625,0.272,0.212,6.446
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.434266,56.296,55.581,0.494,0.369,5.731
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.447820,13.554,13.909,0.565,0.348,6.087
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.482472,34.653,34.720,0.408,0.296,6.154
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.579140,96.667,97.167,0.148,0.165,6.654
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.627839,48.700,48.631,0.175,0.182,6.585
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.641702,13.862,13.867,0.156,0.155,6.589
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.676570,34.868,34.744,0.276,0.235,6.465
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,4.746176,528.263,527.768,0.415,0.393,13.245
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,4.752836,76.266,76.386,0.227,0.236,6.585
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.780816,27.980,27.789,0.280,0.211,6.395
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.864899,84.083,83.394,0.595,0.375,5.706
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.878459,13.560,13.903,0.707,0.409,6.049
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,4.975053,82.629,83.267,0.175,0.176,6.588
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.058347,83.294,83.341,0.160,0.161,6.635
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.079189,20.842,20.817,0.153,0.156,6.610
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.176513,97.324,97.239,0.234,0.192,6.526
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.218782,42.269,41.657,0.242,0.232,5.914
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.225190,6.409,6.956,0.173,0.131,6.461
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.232115,6.925,6.939,0.218,0.116,6.476
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.253220,21.105,20.834,0.266,0.172,6.205
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.259926,6.706,6.973,0.192,0.187,6.472
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.267289,7.363,6.912,0.320,0.204,6.021
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.280919,13.630,13.948,0.237,0.208,6.339
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,5.281216,535.040,534.778,0.332,0.300,12.983
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,5.287759,6.840,6.941,0.287,0.281,6.440
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.295526,7.768,6.947,0.505,0.323,5.620
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.309190,13.664,13.902,0.412,0.312,5.858
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.316241,7.051,6.938,0.438,0.287,5.745
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.330797,14.556,13.876,0.659,0.366,5.065
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.344274,13.476,13.862,0.483,0.352,5.450
,520,0x0000023DC385D420,DXGI,1,0,0,Hardware: Legacy Flip,0,5.344816,13.285,16.640,0.383,0.295,12.699
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.350299,6.026,13.880,0.249,7.303,13.305
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.377837,27.538,20.816,0.162,0.161,6.583
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.461212,83.375,83.353,0.166,0.161,6.560
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.475292,14.080,13.872,0.287,0.194,6.352
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.593347,118.055,118.080,0.460,0.234,6.377
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.676820,83.472,83.369,0.326,0.262,6.273
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.697703,20.883,20.807,0.294,0.234,6.196
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.794434,96.731,97.191,0.161,0.176,6.656
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,5.815086,533.870,534.666,0.263,0.255,13.778
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,5.822130,27.696,27.775,0.119,0.163,6.735
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.829166,7.036,6.964,0.168,0.161,6.662
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.877814,48.648,48.603,0.162,0.159,6.617
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.989475,90.851,90.314,0.446,0.336,6.105
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,5.996371,6.896,6.946,0.499,0.281,6.155
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.093914,97.543,97.269,0.578,0.453,5.880
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.114517,20.603,20.808,0.508,0.374,6.085
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.197838,83.321,83.323,0.433,0.295,6.087
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.295075,97.237,97.236,0.495,0.376,6.087
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.331045,35.970,34.765,0.443,0.357,4.882
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,6.343545,12.500,13.822,0.419,0.300,6.203
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,6.344442,529.355,527.802,0.437,0.419,12.225
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,6.350137,6.592,6.918,0.206,0.218,6.529
,520,0x0000023DC385D420,DXGI,1,0,0,Hardware: Legacy Flip,0,6.344007,12.469,16.645,0.347,0.187,13.521
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.364275,14.138,13.905,0.267,0.219,6.296
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.413068,48.792,48.643,0.411,0.296,6.148
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.510341,97.273,97.193,0.457,0.337,6.068
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.544815,34.474,34.716,0.249,0.247,6.310
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.558454,13.639,13.875,0.175,0.193,6.546
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.613893,55.439,55.552,0.161,0.164,6.660
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.711397,97.504,97.252,0.288,0.225,6.408
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.746261,34.865,34.730,0.402,0.280,6.273
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.760068,13.807,13.885,0.305,0.220,6.351
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.808661,48.593,48.600,0.321,0.263,6.358
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,6.877587,533.146,534.718,0.224,0.211,13.797
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,6.884680,76.019,76.365,0.139,0.173,6.705
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,6.961147,48.678,48.611,0.142,0.157,6.632
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.009759,48.612,48.609,0.155,0.167,6.629
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.114075,104.316,104.182,0.252,0.194,6.496
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.162828,48.753,48.630,0.245,0.221,6.373
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.176677,13.849,13.902,0.547,0.294,6.426
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.211694,35.017,34.741,0.404,0.279,6.150
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.309127,97.433,97.222,0.629,0.423,5.939
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,7.330111,20.983,20.811,0.387,0.297,5.766
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,7.343555,13.444,13.893,0.360,0.273,6.215
,520,0x0000023DC385D420,DXGI,1,0,0,Hardware: Legacy Flip,0,7.343975,13.421,16.688,0.304,0.214,13.635
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.399022,55.467,55.544,0.326,0.257,6.292
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,7.405511,527.924,527.816,0.409,0.379,13.690
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.412914,13.893,13.887,0.321,0.213,6.287
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.426609,13.695,13.879,0.243,0.203,6.471
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.510320,83.711,83.372,0.428,0.289,6.132
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.594154,83.834,83.359,0.600,0.399,5.657
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.628680,34.525,34.701,0.416,0.327,5.832
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.725183,96.504,97.181,0.273,0.199,6.510
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.822344,13.902,13.886,0.213,0.193,6.567
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.829397,7.053,6.945,0.313,0.201,6.459
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.926768,97.371,97.238,0.320,0.262,6.326
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,7.940197,534.686,534.734,0.479,0.423,13.738
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,7.947347,20.579,20.841,0.309,0.251,6.588
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,7.961668,14.321,13.982,0.436,0.307,6.249
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.031280,69.612,69.395,0.440,0.332,6.032
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.045231,13.951,13.855,0.488,0.392,5.935
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.065619,20.388,20.824,0.379,0.242,6.372
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.134747,69.128,69.417,0.144,0.177,6.661
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.225251,90.504,90.292,0.226,0.190,6.449
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.246121,20.869,20.826,0.289,0.208,6.405
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.260006,13.885,13.922,0.268,0.212,6.442
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.330893,70.887,69.454,0.530,0.402,5.009
,520,0x0000023DCA2DD8C0,DXGI,1,0,2,Hardware: Legacy Flip,0,8.343597,12.704,13.890,0.356,0.275,6.195
,520,0x0000023DC385D420,DXGI,1,0,0,Hardware: Legacy Flip,0,8.344010,12.534,16.692,0.298,0.207,13.593
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.447955,104.358,104.196,0.440,0.338,6.033
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.461987,14.032,13.905,0.430,0.321,5.906
devenv.exe,15592,0x000000001ED69120,D3D9,-1,0,0,Composed: Copy with GPU GDI,0,8.468298,528.101,527.800,0.791,0.696,13.436
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.475873,13.886,13.841,0.529,0.305,5.862
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.496362,20.490,20.803,0.233,0.206,6.175
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.544672,48.309,48.613,0.254,0.216,6.479
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.642250,97.578,97.257,0.410,0.293,6.158
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.677430,35.180,34.757,0.555,0.370,5.735
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.711813,34.383,34.698,0.502,0.363,6.049
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.746462,34.649,34.721,0.395,0.294,6.121
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.843680,97.217,97.224,0.514,0.343,6.129
,520,0x0000023DCA2DD8C0,DXGI,1,0,0,Hardware: Legacy Flip,0,8.892173,48.494,48.596,0.452,0.271,6.231
